"Previous_Items1","Previous_Items2","Previous_Items3","Previous_Items4","Predicted_Items","support","confidence","lift"
"fw,Play",,,"Play","Shot",0.287128712871287,1,1
"PRec","Play","Play","Play","Shot",0.287128712871287,1,1
"PRec",,,"Long,OZ2,Play","Shot",0.287128712871287,1,1
"OZ,Play",,,"Direct,OZ2,Play","Shot",0.287128712871287,1,1
"OZ,OZ2,Play",,,"Play","Shot",0.283828382838284,1,1
"PRec",,,"bw,OZ,OZ2,Play","Shot",0.283828382838284,1,1
"PRec",,,"bw,OZ,Play","Shot",0.283828382838284,1,1
"PRec","OZ2,Play",,"Direct,Play","Shot",0.283828382838284,1,1
"PRec",,,"OZ2,Play,Short","Shot",0.280528052805281,1,1
,,,"OZ,OZ2,Play,Short","Shot",0.280528052805281,1,1
"PRec","Indirect,Play",,"Play","Shot",0.280528052805281,1,1
"OZ,OZ2,Play",,,"OZ2,Play","Shot",0.280528052805281,1,1
"PRec",,,"lfw,OZ2,Play","Shot",0.280528052805281,1,1
"PRec","OZ2,Play",,"Direct,OZ2,Play","Shot",0.280528052805281,1,1
,,,"Long,OZ,Play","Shot",0.280528052805281,1,1
"OZ,OZ2,Play",,,"OZ,Play","Shot",0.280528052805281,1,1
"PRec","Direct,Play",,"OZ,Play","Shot",0.280528052805281,1,1
"PRec",,,"Direct,Medium,OZ,Play","Shot",0.280528052805281,1,1
"PRec",,,"lfw,OZ,Play","Shot",0.280528052805281,1,1
"Direct,Play",,,"Direct,OZ,Play","Shot",0.280528052805281,1,1
"Play",,,"Long,Play","Shot",0.280528052805281,1,1
"PRec",,,"bw,Direct,Play","Shot",0.280528052805281,1,1
,,,"Direct,OZ2,Play,Short","Shot",0.277227722772277,1,1
"OZ,OZ2,Play",,,"OZ,OZ2,Play","Shot",0.277227722772277,1,1
,,,"Direct,lfw,OZ2,Play","Shot",0.277227722772277,1,1
"PRec","Direct,Play",,"Direct,OZ2,Play","Shot",0.277227722772277,1,1
"PRec","OZ,Play",,"OZ,Play","Shot",0.277227722772277,1,1
,,,"Direct,Long,Play","Shot",0.277227722772277,1,1
"Play",,,"lfw,Play","Shot",0.277227722772277,1,1
"Play","Play",,"Direct,Play","Shot",0.277227722772277,1,1
"Long,Play",,,"Play","Shot",0.273927392739274,1,1
"PRec","OZ,Play",,"OZ,OZ2,Play","Shot",0.273927392739274,1,1
"PRec",,,"Direct,Medium,OZ,OZ2,Play","Shot",0.273927392739274,1,1
"Direct,Play",,,"Direct,OZ,OZ2,Play","Shot",0.273927392739274,1,1
"PRec","Direct,Play",,"OZ,OZ2,Play","Shot",0.270627062706271,1,1
"PRec","OZ2,Play",,"Direct,OZ,Play","Shot",0.270627062706271,1,1
"Direct,OZ2,Play",,,"Play","Shot",0.267326732673267,1,1
"PRec","fw,Play",,"Play","Shot",0.267326732673267,1,1
"PRec",,,"lfw,OZ,OZ2,Play","Shot",0.267326732673267,1,1
"OZ,Play",,,"Direct,OZ,OZ2,Play","Shot",0.267326732673267,1,1
"PRec","OZ2,Play",,"Direct,OZ,OZ2,Play","Shot",0.267326732673267,1,1
"PRec",,,"bw,Direct,OZ2,Play","Shot",0.267326732673267,1,1
"OZ,Play",,,"Direct,OZ,Play","Shot",0.267326732673267,1,1
"PRec","OZ,Play",,"Direct,Play","Shot",0.267326732673267,1,1
"PRec",,,"ZEnt","Shot",0.264026402640264,1,1
"Play","Play",,"OZ2,Play","Shot",0.264026402640264,1,1
"Direct,OZ2,Play",,,"OZ2,Play","Shot",0.264026402640264,1,1
,,,"Direct,lfw,OZ,OZ2,Play","Shot",0.264026402640264,1,1
"PRec","OZ,Play",,"Direct,OZ2,Play","Shot",0.264026402640264,1,1
,,,"Direct,lfw,OZ,Play","Shot",0.264026402640264,1,1
"Play",,,"Medium,Play","Shot",0.264026402640264,1,1
"PRec","Play","Play","Direct,Play","Shot",0.264026402640264,1,1
"PRec","OZ,OZ2,Play",,"Play","Shot",0.260726072607261,1,1
"PRec","Long,Play",,"Play","Shot",0.260726072607261,1,1
"Indirect,Play",,,"OZ2,Play","Shot",0.260726072607261,1,1
"Direct,OZ2,Play",,,"OZ,Play","Shot",0.260726072607261,1,1
"PRec",,,"Long,OZ,Play","Shot",0.260726072607261,1,1
"Play,Short",,,"Play","Shot",0.257425742574257,1,1
"Medium,Play",,,"Play","Shot",0.257425742574257,1,1
"lfw,Play",,,"Play","Shot",0.257425742574257,1,1
"PRec","OZ,OZ2,Play",,"OZ2,Play","Shot",0.257425742574257,1,1
,,,"bw,Direct,OZ,OZ2,Play","Shot",0.257425742574257,1,1
"PRec","OZ,OZ2,Play",,"OZ,Play","Shot",0.257425742574257,1,1
,,,"bw,Direct,OZ,Play","Shot",0.257425742574257,1,1
"PRec","Direct,Play",,"Direct,OZ,Play","Shot",0.257425742574257,1,1
"PRec","Play",,"Long,Play","Shot",0.257425742574257,1,1
"PRec","Play",,"lfw,Play","Shot",0.257425742574257,1,1
"Indirect,Play",,,"Direct,Play","Shot",0.257425742574257,1,1
"fw,Play",,,"Direct,Play","Shot",0.257425742574257,1,1
"PRec","Play","Play","OZ2,Play","Shot",0.254125412541254,1,1
,,,"Long,OZ,OZ2,Play","Shot",0.254125412541254,1,1
"Direct,OZ2,Play",,,"OZ,OZ2,Play","Shot",0.254125412541254,1,1
"PRec","OZ,OZ2,Play",,"OZ,OZ2,Play","Shot",0.254125412541254,1,1
"PRec","Direct,Play",,"Direct,OZ,OZ2,Play","Shot",0.254125412541254,1,1
,,,"Direct,fw,Play","Shot",0.254125412541254,1,1
"OZ,OZ2,Play",,,"Direct,Play","Shot",0.254125412541254,1,1
"Play",,,"bw,Play","Shot",0.254125412541254,1,1
"Play",,,"ZEnt","Shot",0.250825082508251,1,1
"OZ,OZ2,Play",,,"Direct,OZ2,Play","Shot",0.250825082508251,1,1
"Direct,OZ2,Play",,,"Direct,Play","Shot",0.250825082508251,1,1
"Play",,,"Play,Short","Shot",0.247524752475248,1,1
"PRec",,,"OZ,Play,Short","Shot",0.247524752475248,1,1
,,,"lbw,Play","Shot",0.247524752475248,1,1
"fw,Play",,,"OZ2,Play","Shot",0.247524752475248,1,1
"PRec","Indirect,Play",,"OZ2,Play","Shot",0.247524752475248,1,1
"OZ,OZ2,Play",,,"Direct,OZ,OZ2,Play","Shot",0.247524752475248,1,1
"PRec",,,"Direct,lfw,OZ2,Play","Shot",0.247524752475248,1,1
"Direct,OZ2,Play",,,"Direct,OZ2,Play","Shot",0.247524752475248,1,1
"OZ,OZ2,Play",,,"Direct,OZ,Play","Shot",0.247524752475248,1,1
"PRec","Play",,"Medium,Play","Shot",0.247524752475248,1,1
"OZ,PRec",,,"Medium,Play","Shot",0.247524752475248,1,1
"PRec",,,"Direct,Long,Play","Shot",0.247524752475248,1,1
"Play,Short",,,"Direct,Play","Shot",0.247524752475248,1,1
"Medium,Play",,,"Direct,Play","Shot",0.247524752475248,1,1
"PRec","OZ,Play",,"Direct,OZ,OZ2,Play","Shot",0.244224422442244,1,1
"Play","Play",,"Direct,OZ2,Play","Shot",0.244224422442244,1,1
"Play",,,"bw,OZ2,Play","Shot",0.244224422442244,1,1
"OZ,PRec",,,"bw,OZ2,Play","Shot",0.244224422442244,1,1
"Play","Play",,"OZ,Play","Shot",0.244224422442244,1,1
"PRec","OZ,Play",,"Direct,OZ,Play","Shot",0.244224422442244,1,1
"PRec","Indirect,Play",,"Direct,Play","Shot",0.244224422442244,1,1
"OZ,PRec",,,"bw,Play","Shot",0.244224422442244,1,1
"PRec",,,"OZ,OZ2,Play,Short","Shot",0.240924092409241,1,1
"PRec",,,"Direct,OZ2,Play,Short","Shot",0.240924092409241,1,1
,,,"Direct,OZ,Play,Short","Shot",0.240924092409241,1,1
"PRec","Direct,OZ2,Play",,"Play","Shot",0.240924092409241,1,1
"PRec","lfw,Play",,"Play","Shot",0.240924092409241,1,1
"Long,Play",,,"OZ2,Play","Shot",0.240924092409241,1,1
"Indirect,Play",,,"OZ,Play","Shot",0.240924092409241,1,1
"Direct,OZ2,Play",,,"Direct,OZ,Play","Shot",0.240924092409241,1,1
"PRec","fw,Play",,"Direct,Play","Shot",0.240924092409241,1,1
,,,"Carried,ZEnt","Shot",0.237623762376238,1,1
,,,"Direct,OZ,OZ2,Play,Short","Shot",0.237623762376238,1,1
"Direct,OZ,Play",,,"Play","Shot",0.237623762376238,1,1
"PRec","Medium,Play",,"Play","Shot",0.237623762376238,1,1
"Play,Short",,,"OZ2,Play","Shot",0.237623762376238,1,1
"PRec","Direct,OZ2,Play",,"OZ2,Play","Shot",0.237623762376238,1,1
"Direct,OZ2,Play",,,"Direct,OZ,OZ2,Play","Shot",0.237623762376238,1,1
"PRec",,,"bw,Direct,OZ,OZ2,Play","Shot",0.237623762376238,1,1
"PRec","Direct,OZ2,Play",,"OZ,Play","Shot",0.237623762376238,1,1
"OZ,PRec",,,"Medium,OZ,Play","Shot",0.237623762376238,1,1
"PRec",,,"bw,Direct,OZ,Play","Shot",0.237623762376238,1,1
"Play",,,"Direct,Medium,Play","Shot",0.237623762376238,1,1
"Play",,,"Direct,lfw,Play","Shot",0.237623762376238,1,1
"Play","OZ2,Play",,"Play","Shot",0.234323432343234,1,1
"Play","Direct,Play",,"Play","Shot",0.234323432343234,1,1
"Direct,OZ,Play",,,"OZ2,Play","Shot",0.234323432343234,1,1
"Play","Play",,"OZ,OZ2,Play","Shot",0.234323432343234,1,1
"PRec",,,"Long,OZ,OZ2,Play","Shot",0.234323432343234,1,1
"PRec",,,"Direct,lfw,OZ,OZ2,Play","Shot",0.234323432343234,1,1
"PRec","Play","Play","Direct,OZ2,Play","Shot",0.234323432343234,1,1
"Long,Play",,,"OZ,Play","Shot",0.234323432343234,1,1
"PRec","Play","Play","OZ,Play","Shot",0.234323432343234,1,1
"PRec",,,"Direct,lfw,OZ,Play","Shot",0.234323432343234,1,1
"PRec",,,"lbw,Play","Shot",0.234323432343234,1,1
"Long,Play",,,"Direct,Play","Shot",0.234323432343234,1,1
"lfw,Play",,,"Direct,Play","Shot",0.234323432343234,1,1
"PRec","Play",,"bw,Play","Shot",0.234323432343234,1,1
"PRec","Play,Short",,"Play","Shot",0.231023102310231,1,1
"Direct,OZ,OZ2,Play",,,"Play","Shot",0.231023102310231,1,1
"Medium,Play",,,"OZ2,Play","Shot",0.231023102310231,1,1
"Play","OZ2,Play",,"OZ2,Play","Shot",0.231023102310231,1,1
"PRec","Long,Play",,"OZ2,Play","Shot",0.231023102310231,1,1
"PRec","fw,Play",,"OZ2,Play","Shot",0.231023102310231,1,1
"PRec","Direct,OZ2,Play",,"OZ,OZ2,Play","Shot",0.231023102310231,1,1
"OZ,PRec",,,"Medium,OZ2,Play","Shot",0.231023102310231,1,1
,,,"fw,OZ,Play","Shot",0.231023102310231,1,1
"Play","OZ2,Play",,"OZ,Play","Shot",0.231023102310231,1,1
,,,"Indirect,Long,Play","Shot",0.231023102310231,1,1
"PRec","OZ,OZ2,Play",,"Direct,Play","Shot",0.231023102310231,1,1
,,,"OZ,ZEnt","Shot",0.227722772277228,1,1
"PRec","Play",,"ZEnt","Shot",0.227722772277228,1,1
,,,"Indirect,OZ2,Play","Shot",0.227722772277228,1,1
"lfw,Play",,,"OZ2,Play","Shot",0.227722772277228,1,1
"Direct,OZ,OZ2,Play",,,"OZ2,Play","Shot",0.227722772277228,1,1
"PRec","Play","Play","OZ,OZ2,Play","Shot",0.227722772277228,1,1
"Play",,,"Long,OZ2,Play","Shot",0.227722772277228,1,1
"PRec","OZ,OZ2,Play",,"Direct,OZ2,Play","Shot",0.227722772277228,1,1
"Play,Short",,,"OZ,Play","Shot",0.227722772277228,1,1
"Direct,OZ,OZ2,Play",,,"OZ,Play","Shot",0.227722772277228,1,1
"Direct,OZ,Play",,,"OZ,Play","Shot",0.227722772277228,1,1
"Play",,,"fw,Play","Shot",0.227722772277228,1,1
"PRec","Play,Short",,"Direct,Play","Shot",0.227722772277228,1,1
"PRec","Direct,OZ2,Play",,"Direct,Play","Shot",0.227722772277228,1,1
"PRec","Medium,Play",,"Direct,Play","Shot",0.227722772277228,1,1
"PRec","Play",,"Play,Short","Shot",0.224422442244224,1,1
"bw,Play",,,"Play","Shot",0.224422442244224,1,1
"PRec","Play","OZ2,Play","Play","Shot",0.224422442244224,1,1
"Play","OZ,Play",,"Play","Shot",0.224422442244224,1,1
"Play,Short",,,"OZ,OZ2,Play","Shot",0.224422442244224,1,1
"Indirect,Play",,,"OZ,OZ2,Play","Shot",0.224422442244224,1,1
"Play","OZ2,Play",,"OZ,OZ2,Play","Shot",0.224422442244224,1,1
"Direct,OZ,OZ2,Play",,,"OZ,OZ2,Play","Shot",0.224422442244224,1,1
"Direct,OZ,Play",,,"OZ,OZ2,Play","Shot",0.224422442244224,1,1
"OZ,PRec",,,"Medium,OZ,OZ2,Play","Shot",0.224422442244224,1,1
"PRec","OZ,OZ2,Play",,"Direct,OZ,OZ2,Play","Shot",0.224422442244224,1,1
"Play,Short",,,"Direct,OZ2,Play","Shot",0.224422442244224,1,1
"Medium,Play",,,"Direct,OZ2,Play","Shot",0.224422442244224,1,1
"Indirect,Play",,,"Direct,OZ2,Play","Shot",0.224422442244224,1,1
"PRec","Direct,OZ2,Play",,"Direct,OZ2,Play","Shot",0.224422442244224,1,1
"PRec","Play",,"bw,OZ2,Play","Shot",0.224422442244224,1,1
"fw,Play",,,"OZ,Play","Shot",0.224422442244224,1,1
"PRec","Play","OZ2,Play","OZ,Play","Shot",0.224422442244224,1,1
"PRec","Long,Play",,"OZ,Play","Shot",0.224422442244224,1,1
"PRec","Indirect,Play",,"OZ,Play","Shot",0.224422442244224,1,1
"Play","Play",,"Direct,OZ,Play","Shot",0.224422442244224,1,1
"PRec","OZ,OZ2,Play",,"Direct,OZ,Play","Shot",0.224422442244224,1,1
"PRec",,,"Indirect,Long,Play","Shot",0.224422442244224,1,1
"Direct,Play",,,"lfw,Play","Shot",0.224422442244224,1,1
"Direct,OZ,Play",,,"Direct,Play","Shot",0.224422442244224,1,1
"PRec","Direct,OZ,Play",,"Play","Shot",0.221122112211221,1,1
"PRec","Play","Direct,Play","Play","Shot",0.221122112211221,1,1
"PRec","Play","OZ2,Play","OZ2,Play","Shot",0.221122112211221,1,1
"Play","OZ,Play",,"OZ2,Play","Shot",0.221122112211221,1,1
"Long,Play",,,"OZ,OZ2,Play","Shot",0.221122112211221,1,1
"Play","Play",,"Direct,OZ,OZ2,Play","Shot",0.221122112211221,1,1
"Play",,,"lfw,OZ2,Play","Shot",0.221122112211221,1,1
"fw,Play",,,"Direct,OZ2,Play","Shot",0.221122112211221,1,1
"Direct,OZ,Play",,,"Direct,OZ2,Play","Shot",0.221122112211221,1,1
,,,"Indirect,OZ,Play","Shot",0.221122112211221,1,1
"PRec","Direct,OZ2,Play",,"Direct,OZ,Play","Shot",0.221122112211221,1,1
"PRec","Play",,"Direct,Medium,Play","Shot",0.221122112211221,1,1
"PRec","Play",,"Direct,lfw,Play","Shot",0.221122112211221,1,1
"PRec",,,"Direct,fw,Play","Shot",0.221122112211221,1,1
"PRec","Long,Play",,"Direct,Play","Shot",0.221122112211221,1,1
"PRec","lfw,Play",,"Direct,Play","Shot",0.221122112211221,1,1
"Play","Direct,Play",,"Direct,Play","Shot",0.221122112211221,1,1
"OZ,PRec","Play",,"Play","Shot",0.217821782178218,1,1
"PRec","Play","OZ,Play","Play","Shot",0.217821782178218,1,1
"PRec","Direct,OZ,Play",,"OZ2,Play","Shot",0.217821782178218,1,1
"PRec","Play","OZ2,Play","OZ,OZ2,Play","Shot",0.217821782178218,1,1
"PRec","Direct,OZ2,Play",,"Direct,OZ,OZ2,Play","Shot",0.217821782178218,1,1
"OZ,PRec",,,"bw,OZ,OZ2,Play","Shot",0.217821782178218,1,1
"Play",,,"lfw,OZ,Play","Shot",0.217821782178218,1,1
"PRec",,,"fw,OZ,Play","Shot",0.217821782178218,1,1
"OZ,PRec",,,"bw,OZ,Play","Shot",0.217821782178218,1,1
"bw,Play",,,"Direct,Play","Shot",0.217821782178218,1,1
"Direct,OZ,OZ2,Play",,,"Direct,Play","Shot",0.217821782178218,1,1
"PRec",,,"Direct,OZ,Play,Short","Shot",0.214521452145215,1,1
"Play",,,"Direct,Play,Short","Shot",0.214521452145215,1,1
"Direct,Play","Play",,"Play","Shot",0.214521452145215,1,1
"PRec","Direct,OZ,OZ2,Play",,"Play","Shot",0.214521452145215,1,1
"bw,Play",,,"OZ2,Play","Shot",0.214521452145215,1,1
"OZ,PRec","Play",,"OZ2,Play","Shot",0.214521452145215,1,1
"PRec","Play","OZ,Play","OZ2,Play","Shot",0.214521452145215,1,1
"PRec","Medium,Play",,"OZ2,Play","Shot",0.214521452145215,1,1
"PRec","lfw,Play",,"OZ2,Play","Shot",0.214521452145215,1,1
"fw,Play",,,"OZ,OZ2,Play","Shot",0.214521452145215,1,1
"PRec","Long,Play",,"OZ,OZ2,Play","Shot",0.214521452145215,1,1
"PRec","Play","Play","Direct,OZ,OZ2,Play","Shot",0.214521452145215,1,1
"Play","OZ2,Play",,"Direct,OZ2,Play","Shot",0.214521452145215,1,1
"Direct,OZ,OZ2,Play",,,"Direct,OZ2,Play","Shot",0.214521452145215,1,1
"PRec","Indirect,Play",,"Direct,OZ2,Play","Shot",0.214521452145215,1,1
"bw,Play",,,"OZ,Play","Shot",0.214521452145215,1,1
"PRec","Play","Play","Direct,OZ,Play","Shot",0.214521452145215,1,1
"Direct,Play",,,"Medium,Play","Shot",0.214521452145215,1,1
"OZ,PRec",,,"Direct,Medium,Play","Shot",0.214521452145215,1,1
"PRec","Play",,"fw,Play","Shot",0.214521452145215,1,1
"Play","OZ2,Play",,"Direct,Play","Shot",0.214521452145215,1,1
"Direct,Play",,,"ZEnt","Shot",0.211221122112211,1,1
"PRec",,,"Direct,OZ,OZ2,Play,Short","Shot",0.211221122112211,1,1
"bw,OZ2,Play",,,"Play","Shot",0.211221122112211,1,1
"PRec","Play,Short",,"OZ2,Play","Shot",0.211221122112211,1,1
"PRec","Direct,OZ,OZ2,Play",,"OZ2,Play","Shot",0.211221122112211,1,1
"PRec","Indirect,Play",,"OZ,OZ2,Play","Shot",0.211221122112211,1,1
"Play,Short",,,"Direct,OZ,OZ2,Play","Shot",0.211221122112211,1,1
"Direct,OZ,OZ2,Play",,,"Direct,OZ,OZ2,Play","Shot",0.211221122112211,1,1
"Direct,OZ,Play",,,"Direct,OZ,OZ2,Play","Shot",0.211221122112211,1,1
"Play",,,"Medium,OZ2,Play","Shot",0.211221122112211,1,1
"OZ,PRec",,,"Direct,Medium,OZ2,Play","Shot",0.211221122112211,1,1
,,,"Direct,Long,OZ2,Play","Shot",0.211221122112211,1,1
"PRec","Direct,OZ,OZ2,Play",,"OZ,Play","Shot",0.211221122112211,1,1
"PRec","Direct,OZ,Play",,"OZ,Play","Shot",0.211221122112211,1,1
"Play,Short",,,"Direct,OZ,Play","Shot",0.211221122112211,1,1
"Direct,OZ,OZ2,Play",,,"Direct,OZ,Play","Shot",0.211221122112211,1,1
"Direct,OZ,Play",,,"Direct,OZ,Play","Shot",0.211221122112211,1,1
"PRec",,,"Carried,ZEnt","Shot",0.207920792079208,1,1
"Play",,,"OZ2,Play,Short","Shot",0.207920792079208,1,1
"bw,OZ2,Play",,,"OZ2,Play","Shot",0.207920792079208,1,1
"PRec","Direct,OZ,OZ2,Play",,"OZ,OZ2,Play","Shot",0.207920792079208,1,1
"PRec","Direct,OZ,Play",,"OZ,OZ2,Play","Shot",0.207920792079208,1,1
"Play",,,"lfw,OZ,OZ2,Play","Shot",0.207920792079208,1,1
"Play","OZ2,Play",,"Direct,OZ,OZ2,Play","Shot",0.207920792079208,1,1
"PRec","Play",,"Long,OZ2,Play","Shot",0.207920792079208,1,1
"PRec",,,"Indirect,OZ2,Play","Shot",0.207920792079208,1,1
"bw,Play",,,"Direct,OZ2,Play","Shot",0.207920792079208,1,1
"PRec","Medium,Play",,"Direct,OZ2,Play","Shot",0.207920792079208,1,1
"PRec","fw,Play",,"Direct,OZ2,Play","Shot",0.207920792079208,1,1
"Medium,Play",,,"OZ,Play","Shot",0.207920792079208,1,1
"lfw,Play",,,"OZ,Play","Shot",0.207920792079208,1,1
"bw,OZ2,Play",,,"OZ,Play","Shot",0.207920792079208,1,1
"Play","OZ,Play",,"OZ,Play","Shot",0.207920792079208,1,1
"PRec","fw,Play",,"OZ,Play","Shot",0.207920792079208,1,1
"Play",,,"Medium,OZ,Play","Shot",0.207920792079208,1,1
"OZ,PRec",,,"Direct,Medium,OZ,Play","Shot",0.207920792079208,1,1
"Play","OZ2,Play",,"Direct,OZ,Play","Shot",0.207920792079208,1,1
"PRec","Direct,Play",,"lfw,Play","Shot",0.207920792079208,1,1
"PRec","Direct,OZ,Play",,"Direct,Play","Shot",0.207920792079208,1,1
"PRec","Play","Direct,Play","Direct,Play","Shot",0.207920792079208,1,1
"PRec","Direct,Play","Play","Play","Shot",0.204620462046205,1,1
"OZ,PRec","OZ,Play",,"Play","Shot",0.204620462046205,1,1
"PRec","bw,Play",,"Play","Shot",0.204620462046205,1,1
"Play","Direct,Play",,"OZ2,Play","Shot",0.204620462046205,1,1
"lfw,Play",,,"OZ,OZ2,Play","Shot",0.204620462046205,1,1
"bw,Play",,,"OZ,OZ2,Play","Shot",0.204620462046205,1,1
"Play","OZ,Play",,"OZ,OZ2,Play","Shot",0.204620462046205,1,1
"OZ,PRec",,,"Direct,Medium,OZ,OZ2,Play","Shot",0.204620462046205,1,1
"PRec","Play",,"lfw,OZ2,Play","Shot",0.204620462046205,1,1
"PRec","Play,Short",,"Direct,OZ2,Play","Shot",0.204620462046205,1,1
"Long,Play",,,"Direct,OZ2,Play","Shot",0.204620462046205,1,1
"lfw,Play",,,"Direct,OZ2,Play","Shot",0.204620462046205,1,1
"PRec","Play","OZ2,Play","Direct,OZ2,Play","Shot",0.204620462046205,1,1
"Play","OZ,Play",,"Direct,OZ2,Play","Shot",0.204620462046205,1,1
"PRec","Direct,OZ,Play",,"Direct,OZ2,Play","Shot",0.204620462046205,1,1
"OZ,PRec","Play",,"OZ,Play","Shot",0.204620462046205,1,1
"Play",,,"Long,OZ,Play","Shot",0.204620462046205,1,1
"bw,Play",,,"Direct,OZ,Play","Shot",0.204620462046205,1,1
"PRec","Direct,Play",,"Medium,Play","Shot",0.204620462046205,1,1
"Play",,,"Direct,Long,Play","Shot",0.204620462046205,1,1
"OZ,PRec",,,"lfw,Play","Shot",0.204620462046205,1,1
"bw,OZ2,Play",,,"Direct,Play","Shot",0.204620462046205,1,1
"PRec","Play","OZ2,Play","Direct,Play","Shot",0.204620462046205,1,1
"Play","OZ,Play",,"Direct,Play","Shot",0.204620462046205,1,1
"PRec",,,"OZ,ZEnt","Shot",0.201320132013201,1,1
"Direct,Medium,Play",,,"Play","Shot",0.201320132013201,1,1
,,,"lbw,OZ2,Play","Shot",0.201320132013201,1,1
"OZ,PRec","OZ,Play",,"OZ2,Play","Shot",0.201320132013201,1,1
"OZ,PRec","Play",,"OZ,OZ2,Play","Shot",0.201320132013201,1,1
"PRec","fw,Play",,"OZ,OZ2,Play","Shot",0.201320132013201,1,1
"bw,Play",,,"Direct,OZ,OZ2,Play","Shot",0.201320132013201,1,1
"PRec","Play","OZ2,Play","Direct,OZ,OZ2,Play","Shot",0.201320132013201,1,1
"PRec","Play",,"Medium,OZ2,Play","Shot",0.201320132013201,1,1
"Play",,,"Direct,lfw,OZ2,Play","Shot",0.201320132013201,1,1
"bw,OZ2,Play",,,"Direct,OZ2,Play","Shot",0.201320132013201,1,1
"PRec","Play,Short",,"OZ,Play","Shot",0.201320132013201,1,1
"PRec","Play","OZ,Play","OZ,Play","Shot",0.201320132013201,1,1
"PRec","Play",,"lfw,OZ,Play","Shot",0.201320132013201,1,1
"PRec",,,"Indirect,OZ,Play","Shot",0.201320132013201,1,1
"Indirect,Play",,,"Direct,OZ,Play","Shot",0.201320132013201,1,1
"PRec","Play","OZ2,Play","Direct,OZ,Play","Shot",0.201320132013201,1,1
"OZ,PRec","Play",,"Direct,Play","Shot",0.201320132013201,1,1
"PRec","Direct,OZ,OZ2,Play",,"Direct,Play","Shot",0.201320132013201,1,1
"Play",,,"OZ,OZ2,Play","OZ,Shot",0.382838283828383,0.983050847457627,0.999544989193493
"Direct,Play",,,"Play","OZ,Shot",0.35973597359736,0.981981981981982,0.998458189733358
,,,"Direct,Play,Short","OZ,Shot",0.33003300330033,0.980392156862745,0.996841689696013
,,,"OZ2,Play,Short","OZ,Shot",0.32013201320132,0.97979797979798,0.996237543217409
"Direct,Play",,,"OZ2,Play","OZ,Shot",0.316831683168317,0.979591836734694,0.996027941377894
,,,"Indirect,Play","not_one_timer,OZ,Shot",0.293729372937294,0.801801801801802,0.995680106335844
"Direct,Play",,,"OZ,Play","OZ,Shot",0.3003300330033,0.978494623655914,0.994912318683698
,,,"ZEnt","OZ,Shot",0.297029702970297,0.978260869565217,0.994674642544499
"Direct,Play",,,"OZ,OZ2,Play","OZ,Shot",0.287128712871287,0.97752808988764,0.993929567905889
,,,"OZ,Play,Short","OZ,Shot",0.280528052805281,0.977011494252874,0.99340430455913
,,,"OZ,OZ2,Play,Short","OZ,Shot",0.273927392739274,0.976470588235294,0.992854322937228
,,,"Direct,OZ2,Play,Short","OZ,Shot",0.270627062706271,0.976190476190476,0.992569511025887
"Play,Short",,,"Play","OZ,Shot",0.250825082508251,0.974358974358974,0.990707279297883
"Play",,,"ZEnt","OZ,Shot",0.244224422442244,0.973684210526316,0.990021193924408
"Play",,,"Play,Short","OZ,Shot",0.240924092409241,0.973333333333333,0.989664429530201
,,,"Carried,ZEnt","OZ,Shot",0.231023102310231,0.972222222222222,0.988534675615212
"Play,Short",,,"OZ2,Play","OZ,Shot",0.231023102310231,0.972222222222222,0.988534675615212
,,,"OZ,ZEnt","OZ,Shot",0.221122112211221,0.971014492753623,0.987306682229355
"Play,Short",,,"OZ,Play","OZ,Shot",0.221122112211221,0.971014492753623,0.987306682229355
"Play,Short",,,"OZ,OZ2,Play","OZ,Shot",0.217821782178218,0.970588235294118,0.986873272799052
,,,"Indirect,Play","not_one_timer,Shot",0.297029702970297,0.810810810810811,0.986649299902312
"Direct,Play",,,"ZEnt","OZ,Shot",0.204620462046205,0.96875,0.985004194630872
"Play",,,"OZ2,Play,Short","OZ,Shot",0.201320132013201,0.968253968253968,0.984499840204538
"PRec",,,"Indirect,Play","not_one_timer,Shot",0.273927392739274,0.805825242718447,0.980582524271845
,,,"fw,Play","not_one_timer,Shot",0.306930693069307,0.801724137931034,0.975592023265476
,,,"OZ,PRec","not_one_timer,Shot",0.475247524752475,0.8,0.973493975903615
